"","Speech_Id","Tone_Household","Tone_Firms","Tone_Banks","Tone_Government"
"3162","Vice Chairman Richard H. Clarida2019-05-30",1,0.5,NA,NA
"3163","Chairman Jerome H. Powell2019-05-20",NA,NA,-0.714285714285714,NA
"3164","Vice Chairman Richard H. Clarida2019-05-20",0.777777777777778,-1,NA,NA
"3165","Vice Chairman Richard H. Clarida2019-05-17",NA,NA,NA,NA
"3166","Governor Lael Brainard2019-05-16",0,1,0,NA
"3167","Vice Chairman Richard H. Clarida2019-05-13",NA,-1,NA,NA
"3168","Governor Lael Brainard2019-05-10",1,1,1,NA
"3169","Chairman Jerome H. Powell2019-05-09",NA,NA,NA,NA
"3170","Governor Lael Brainard2019-05-08",NA,1,NA,NA
"3171","Vice Chairman Richard H. Clarida2019-05-03",NA,NA,NA,NA
"3172","Governor Michelle W. Bowman2019-04-11",NA,1,1,NA
"3173","Vice Chairman Richard H. Clarida2019-04-11",1,NA,NA,NA
"3174","Vice Chair for Supervision Randal K. Quarles2019-04-10",NA,NA,NA,NA
"3175","Vice Chairman Richard H. Clarida2019-04-09",0.777777777777778,-1,NA,NA
"3176","Governor Michelle W. Bowman2019-04-02",NA,NA,-1,NA
"3177","Vice Chair for Supervision Randal K. Quarles2019-04-02",NA,NA,0,NA
"3178","Vice Chair for Supervision Randal K. Quarles2019-03-29",1,1,0,NA
"3179","Governor Michelle W. Bowman2019-03-28",NA,NA,1,NA
"3180","Vice Chairman Richard H. Clarida2019-03-28",1,NA,1,NA
"3181","Vice Chair for Supervision Randal K. Quarles2019-03-28",NA,NA,-0.111111111111111,NA
"3182","Governor Michelle W. Bowman2019-03-25",NA,NA,NA,NA
"3183","Governor Lael Brainard2019-03-12",1,NA,-1,NA
"3184","Chairman Jerome H. Powell2019-03-11",NA,1,NA,NA
"3185","Chairman Jerome H. Powell2019-03-08",1,NA,NA,-1
"3186","Governor Lael Brainard2019-03-07",1,1,-1,NA
"3187","Chairman Jerome H. Powell2019-02-28",0.333333333333333,1,-1,NA
"3188","Vice Chairman Richard H. Clarida2019-02-28",1,NA,NA,NA
"3189","Governor Lael Brainard2019-02-23",NA,NA,NA,NA
"3190","Vice Chair for Supervision Randal K. Quarles2019-02-22",NA,NA,NA,NA
"3191","Vice Chairman Richard H. Clarida2019-02-22",1,-1,NA,NA
"3192","Chairman Jerome H. Powell2019-02-12",NA,NA,NA,NA
"3193","Governor Michelle W. Bowman2019-02-11",NA,NA,0.333333333333333,NA
"3194","Vice Chair for Supervision Randal K. Quarles2019-02-10",NA,NA,-0.2,NA
"3195","Chairman Jerome H. Powell2019-02-06",NA,NA,NA,NA
"3196","Vice Chair for Supervision Randal K. Quarles2019-02-06",NA,NA,-1,NA
"3197","Governor Lael Brainard2019-02-01",NA,NA,NA,NA
"3198","Vice Chairman Richard H. Clarida2019-01-10",1,1,-1,NA
"3199","Vice Chair for Supervision Randal K. Quarles2019-01-09",NA,NA,-1,NA
"3200","Governor Lael Brainard2020-12-18",NA,NA,0.6,NA
"3201","Governor Lael Brainard2020-12-17",NA,NA,NA,NA
"3202","Vice Chair for Supervision Randal K. Quarles2020-12-11",1,-1,0,NA
"3203","Governor Michelle W. Bowman2020-12-04",NA,NA,1,1
"3204","Governor Lael Brainard2020-12-01",1,NA,NA,1
"3205","Governor Michelle W. Bowman2020-11-19",1,1,0.666666666666667,NA
"3206","Governor Lael Brainard2020-11-17",1,NA,NA,NA
"3207","Vice Chairman Richard H. Clarida2020-11-16",0.333333333333333,1,1,NA
"3208","Governor Lael Brainard2020-11-10",NA,NA,NA,NA
"3209","Governor Lael Brainard2020-10-21",0,1,-1,1
"3210","Governor Lael Brainard2020-10-20",1,NA,NA,NA
"3211","Vice Chair for Supervision Randal K. Quarles2020-10-20",NA,NA,-0.666666666666667,NA
"3212","Vice Chairman Richard H. Clarida2020-10-19",1,NA,1,NA
"3213","Governor Lael Brainard2020-10-15",NA,NA,NA,NA
"3214","Vice Chair for Supervision Randal K. Quarles2020-10-15",NA,1,-1,NA
"3215","Vice Chair for Supervision Randal K. Quarles2020-10-14",NA,NA,0,NA
"3216","Vice Chairman Richard H. Clarida2020-10-14",1,NA,1,NA
"3217","Chairman Jerome H. Powell2020-10-06",1,0,NA,NA
"3218","Governor Michelle W. Bowman2020-10-01",NA,NA,NA,NA
"3219","Governor Lael Brainard2020-10-01",1,NA,NA,NA
"3220","Governor Michelle W. Bowman2020-09-30",NA,NA,1,1
"3221","Vice Chair for Supervision Randal K. Quarles2020-09-23",-0.2,NA,NA,NA
"3222","Governor Lael Brainard2020-09-21",1,1,-1,NA
"3223","Governor Lael Brainard2020-09-01",0.666666666666667,1,-1,NA
"3224","Vice Chairman Richard H. Clarida2020-08-31",0.6,-1,-1,NA
"3225","Chairman Jerome H. Powell2020-08-27",0.818181818181818,-1,1,NA
"3226","Governor Michelle W. Bowman2020-08-26",0,1,1,NA
"3227","Governor Michelle W. Bowman2020-08-19",NA,NA,NA,NA
"3228","Governor Lael Brainard2020-08-13",NA,NA,1,NA
"3229","Governor Lael Brainard2020-08-06",NA,NA,1,NA
"3230","Governor Lael Brainard2020-07-14",1,-1,1,1
"3231","Vice Chair for Supervision Randal K. Quarles2020-07-07",NA,NA,-0.333333333333333,NA
"3232","Chairman Jerome H. Powell2020-06-19",NA,NA,NA,NA
"3233","Vice Chair for Supervision Randal K. Quarles2020-06-19",NA,1,-1,NA
"3234","Vice Chairman Richard H. Clarida2020-06-16",NA,NA,0,NA
"3235","Governor Lael Brainard2020-05-21",NA,NA,NA,NA
"3236","Chairman Jerome H. Powell2020-05-21",NA,NA,NA,NA
"3237","Vice Chairman Richard H. Clarida2020-05-21",NA,NA,1,NA
"3238","Chairman Jerome H. Powell2020-05-13",NA,-1,1,1
"3239","Governor Lael Brainard2020-05-05",NA,1,NA,NA
"3240","Chairman Jerome H. Powell2020-04-09",NA,NA,NA,NA
"3241","Governor Michelle W. Bowman2020-02-27",NA,NA,1,NA
"3242","Vice Chairman Richard H. Clarida2020-02-25",1,NA,NA,NA
"3243","Vice Chairman Richard H. Clarida2020-02-21",NA,NA,NA,NA
"3244","Governor Lael Brainard2020-02-21",NA,NA,NA,-1
"3245","Vice Chair for Supervision Randal K. Quarles2020-02-11",NA,NA,-1,NA
"3246","Governor Michelle W. Bowman2020-02-10",NA,NA,0.6,NA
"3247","Vice Chair for Supervision Randal K. Quarles2020-02-06",1,1,0.2,NA
"3248","Governor Lael Brainard2020-02-05",NA,NA,-0.5,1
"3249","Vice Chair for Supervision Randal K. Quarles2020-01-17",NA,NA,-0.333333333333333,NA
"3250","Governor Michelle W. Bowman2020-01-16",1,-1,NA,NA
"3251","Vice Chairman Richard H. Clarida2020-01-09",1,1,NA,NA
"3252","Governor Lael Brainard2020-01-08",NA,NA,NA,NA
"3253","Governor Christopher J. Waller2021-12-17",1,NA,1,NA
"3254","Governor Randal K. Quarles2021-12-02",NA,1,-1,NA
"3255","Vice Chairman Richard H. Clarida2021-11-30",0,NA,-1,NA
"3256","Governor Michelle W. Bowman2021-11-29",NA,NA,0,NA
"3257","Chairman Jerome H. Powell2021-11-29",NA,NA,1,NA
"3258","Vice Chairman Richard H. Clarida2021-11-19",NA,NA,1,NA
"3259","Governor Christopher J. Waller2021-11-19",1,1,1,NA
"3260","Governor Christopher J. Waller2021-11-17",NA,NA,1,NA
"3261","Chairman Jerome H. Powell2021-11-09",1,NA,NA,NA
"3262","Governor Michelle W. Bowman2021-11-08",1,NA,NA,NA
"3263","Chairman Jerome H. Powell2021-11-08",NA,NA,NA,NA
"3264","Vice Chairman Richard H. Clarida2021-11-08",1,NA,1,NA
"3265","Governor Michelle W. Bowman2021-10-22",NA,1,NA,NA
"3266","Governor Randal K. Quarles2021-10-20",0.333333333333333,NA,1,NA
"3267","Governor Christopher J. Waller2021-10-19",0.6,1,NA,NA
"3268","Governor Michelle W. Bowman2021-10-19",1,NA,NA,NA
"3269","Governor Randal K. Quarles2021-10-18",NA,NA,-1,NA
"3270","Governor Michelle W. Bowman2021-10-13",1,-0.333333333333333,-1,NA
"3271","Governor Lael Brainard2021-10-13",NA,NA,NA,NA
"3272","Vice Chairman Richard H. Clarida2021-10-12",1,NA,NA,NA
"3273","Governor Lael Brainard2021-10-07",NA,1,1,NA
"3274","Vice Chair for Supervision Randal K. Quarles2021-10-05",NA,NA,NA,NA
"3275","Governor Michelle W. Bowman2021-09-28",NA,1,0,NA
"3276","Governor Lael Brainard2021-09-27",0.333333333333333,NA,NA,NA
"3277","Chairman Jerome H. Powell2021-09-24",NA,NA,NA,NA
"3278","Governor Michelle W. Bowman2021-09-09",NA,NA,1,NA
"3279","Chairman Jerome H. Powell2021-08-27",0.75,NA,1,NA
"3280","Chairman Jerome H. Powell2021-08-17",NA,NA,NA,NA
"3281","Governor Christopher J. Waller2021-08-05",1,NA,NA,NA
"3282","Vice Chairman Richard H. Clarida2021-08-04",1,NA,NA,NA
"3283","Governor Michelle W. Bowman2021-08-03",-1,NA,NA,NA
"3284","Governor Lael Brainard2021-07-30",1,1,NA,NA
"3285","Vice Chair for Supervision Randal K. Quarles2021-07-11",NA,NA,1,NA
"3286","Vice Chair for Supervision Randal K. Quarles2021-06-28",1,1,-1,NA
"3287","Governor Michelle W. Bowman2021-06-23",0,NA,1,NA
"3288","Vice Chair for Supervision Randal K. Quarles2021-06-03",-1,-1,-1,NA
"3289","Governor Lael Brainard2021-06-01",0,-1,NA,NA
"3290","Vice Chair for Supervision Randal K. Quarles2021-05-26",0.333333333333333,1,0,NA
"3291","Vice Chair for Supervision Randal K. Quarles2021-05-26",NA,NA,1,NA
"3292","Governor Lael Brainard2021-05-24",NA,NA,1,1
"3293","Vice Chairman Richard H. Clarida2021-05-17",NA,NA,NA,NA
"3294","Governor Christopher J. Waller2021-05-13",0.666666666666667,NA,NA,NA
"3295","Vice Chairman Richard H. Clarida2021-05-12",0,NA,NA,NA
"3296","Governor Lael Brainard2021-05-11",NA,0,NA,NA
"3297","Governor Michelle W. Bowman2021-05-05",1,NA,NA,NA
"3298","Chairman Jerome H. Powell2021-05-03",1,NA,1,NA
"3299","Vice Chairman Richard H. Clarida2021-04-14",0.142857142857143,0,NA,NA
"3300","Vice Chair for Supervision Randal K. Quarles2021-03-30",NA,NA,-1,NA
"3301","Governor Christopher J. Waller2021-03-29",1,0,-1,-1
"3302","Vice Chairman Richard H. Clarida2021-03-25",0,NA,NA,NA
"3303","Governor Lael Brainard2021-03-23",0,0,NA,1
"3304","Governor Lael Brainard2021-03-23",NA,NA,0.0588235294117647,NA
"3305","Governor Michelle W. Bowman2021-03-22",1,1,NA,NA
"3306","Vice Chair for Supervision Randal K. Quarles2021-03-22",NA,NA,NA,NA
"3307","Chairman Jerome H. Powell2021-03-18",NA,NA,NA,NA
"3308","Governor Lael Brainard2021-03-02",0.5,NA,NA,1
"3309","Governor Lael Brainard2021-03-01",1,NA,-0.333333333333333,NA
"3310","Vice Chair for Supervision Randal K. Quarles2021-02-25",-1,NA,-1,NA
"3311","Vice Chairman Richard H. Clarida2021-02-24",1,NA,NA,1
"3312","Governor Lael Brainard2021-02-24",-0.0909090909090909,NA,NA,1
"3313","Governor Michelle W. Bowman2021-02-22",-1,NA,NA,NA
"3314","Governor Lael Brainard2021-02-18",NA,NA,0.75,NA
"3315","Governor Michelle W. Bowman2021-02-16",NA,NA,-0.333333333333333,NA
"3316","Chairman Jerome H. Powell2021-02-10",0.75,NA,NA,NA
"3317","Vice Chairman Richard H. Clarida2021-01-13",0.6,0,NA,NA
"3318","Governor Lael Brainard2021-01-13",0.333333333333333,NA,NA,1
"3319","Governor Lael Brainard2021-01-12",1,NA,NA,NA
"3320","Vice Chairman Richard H. Clarida2021-01-08",1,1,NA,1
"3321","Anthony M. Santomero2000-09-16",NA,NA,1,NA
"3322","Anthony M. Santomero2000-10-05",0.5,NA,NA,NA
"3323","Anthony M. Santomero2001-01-17",1,1,NA,NA
"3324","Anthony M. Santomero2001-03-17",NA,NA,0.714285714285714,NA
"3325","Anthony M. Santomero2001-03-26",NA,1,NA,NA
"3326","Anthony M. Santomero2001-04-18",NA,NA,1,NA
"3327","Anthony M. Santomero2001-04-21",-1,1,NA,NA
"3328","Anthony M. Santomero2001-04-26",1,1,NA,NA
"3329","Anthony M. Santomero2001-05-07",NA,NA,0.714285714285714,NA
"3330","Anthony M. Santomero2001-05-22",1,0,1,NA
"3331","Anthony M. Santomero2001-06-08",-1,1,NA,NA
"3332","Anthony M. Santomero2001-09-10",NA,NA,NA,NA
"3333","Anthony M. Santomero2001-09-21",NA,NA,-0.5,NA
"3334","Anthony M. Santomero2001-10-15",NA,NA,0.666666666666667,NA
"3335","Anthony M. Santomero2001-10-26",1,NA,0.666666666666667,NA
"3336","Anthony M. Santomero2002-01-08",0,0.2,NA,NA
"3337","Anthony M. Santomero2002-01-10",NA,NA,-1,NA
"3338","Anthony M. Santomero2002-01-16",1,0,NA,NA
"3339","Anthony M. Santomero2002-03-06",1,0.2,NA,1
"3340","Anthony M. Santomero2002-03-21",1,0.333333333333333,NA,1
"3341","Anthony M. Santomero2002-03-27",NA,NA,0.6,1
"3342","Anthony M. Santomero2002-04-25",1,0.333333333333333,NA,NA
"3343","Anthony M. Santomero2002-05-13",0,NA,NA,NA
"3344","Anthony M. Santomero2002-06-13",NA,NA,1,NA
"3345","Anthony M. Santomero2002-08-21",1,1,NA,NA
"3346","Anthony M. Santomero2002-10-28",NA,1,1,NA
"3347","Anthony M. Santomero2002-11-12",-0.333333333333333,1,NA,-0.2
"3348","Anthony M. Santomero2002-11-22",1,NA,1,NA
"3349","Anthony M. Santomero2003-01-14",1,0.666666666666667,1,NA
"3350","Anthony M. Santomero2003-04-13",0.333333333333333,0.111111111111111,1,NA
"3351","Anthony M. Santomero2003-05-30",1,NA,NA,NA
"3352","Anthony M. Santomero2003-06-10",NA,NA,-1,NA
"3353","Anthony M. Santomero2003-10-02",1,1,NA,0
"3354","Anthony M. Santomero2003-11-05",-1,1,1,-1
"3355","Anthony M. Santomero2003-11-14",-1,0.8,NA,NA
"3356","Anthony M. Santomero2003-11-18",-0.333333333333333,1,NA,NA
"3357","Anthony M. Santomero2004-01-14",NA,NA,NA,NA
"3358","Anthony M. Santomero2004-01-15",1,1,NA,-1
"3359","Anthony M. Santomero2004-03-27",NA,NA,NA,NA
"3360","Anthony M. Santomero2004-05-11",-0.25,-0.5,-1,NA
"3361","Anthony M. Santomero2004-06-22",1,1,NA,NA
"3362","Anthony M. Santomero2004-07-21",0.5,0.555555555555556,NA,NA
"3363","Anthony M. Santomero2004-10-04",NA,1,1,NA
"3364","Anthony M. Santomero2004-10-16",NA,NA,1,NA
"3365","Anthony M. Santomero2004-11-16",1,0.333333333333333,NA,1
"3366","Anthony M. Santomero2004-12-03",1,NA,NA,NA
"3367","Anthony M. Santomero2005-01-18",0,0.111111111111111,NA,1
"3368","Anthony M. Santomero2005-03-01",1,0.25,NA,-0.2
"3369","Anthony M. Santomero2005-04-07",-1,NA,NA,NA
"3370","Anthony M. Santomero2005-04-12",1,0.333333333333333,NA,-0.2
"3371","Anthony M. Santomero2005-05-23",1,NA,1,NA
"3372","Anthony M. Santomero2005-06-11",1,0,-1,1
"3373","Anthony M. Santomero2005-07-13",1,0.5,0,1
"3374","Anthony M. Santomero2005-08-31",1,-1,NA,1
"3375","Anthony M. Santomero2005-09-10",NA,NA,0,NA
"3376","Anthony M. Santomero2005-10-04",1,0.333333333333333,NA,-0.333333333333333
"3377","Anthony M. Santomero2005-10-17",NA,NA,NA,NA
"3378","Anthony M. Santomero2006-02-23",1,1,NA,NA
"3379","Bruce K. MacLaury1971-07-15",1,-0.333333333333333,NA,NA
"3380","Bruce K. MacLaury1971-08-07",NA,NA,NA,NA
"3381","Bruce K. MacLaury1971-10-16",NA,NA,NA,NA
"3382","Bruce K. MacLaury1971-11-07",NA,NA,1,NA
"3383","Bruce K. MacLaury1971-11-09",NA,NA,NA,NA
"3384","Bruce K. MacLaury1971-11-15",-0.333333333333333,NA,NA,NA
"3385","Bruce K. MacLaury1971-12-07",1,NA,1,NA
"3386","Bruce K. MacLaury1972-02-07",-1,NA,NA,NA
"3387","Bruce K. MacLaury1972-04-14",-0.166666666666667,0,NA,NA
"3388","Bruce K. MacLaury1972-05-17",NA,NA,NA,NA
"3389","Bruce K. MacLaury1972-07-19",NA,NA,NA,NA
"3390","Bruce K. MacLaury1972-09-22",NA,NA,NA,NA
"3391","Bruce K. MacLaury1972-10-10",1,NA,NA,1
"3392","Bruce K. MacLaury1973-01-27",1,NA,NA,NA
"3393","Bruce K. MacLaury1973-02-10",1,NA,NA,NA
"3394","Bruce K. MacLaury1973-02-15",1,NA,NA,1
"3395","Bruce K. MacLaury1973-05-02",NA,NA,NA,NA
"3396","Bruce K. MacLaury1973-05-17",NA,NA,NA,NA
"3397","Bruce K. MacLaury1973-06-28",NA,NA,NA,NA
"3398","Bruce K. MacLaury1973-06-29",NA,NA,1,NA
"3399","Bruce K. MacLaury1973-07-19",NA,NA,0,NA
"3400","Bruce K. MacLaury1973-09-08",NA,NA,1,NA
"3401","Bruce K. MacLaury1973-12-07",NA,NA,NA,NA
"3402","Bruce K. MacLaury1974-02-14",1,NA,NA,NA
"3403","Bruce K. MacLaury1974-02-18",1,NA,NA,NA
"3404","Bruce K. MacLaury1974-03-21",1,NA,NA,NA
"3405","Bruce K. MacLaury1974-04-03",NA,NA,NA,NA
"3406","Bruce K. MacLaury1974-05-12",-1,NA,NA,NA
"3407","Bruce K. MacLaury1974-05-20",NA,NA,NA,NA
"3408","Bruce K. MacLaury1974-07-24",1,1,1,NA
"3409","Bruce K. MacLaury1974-08-16",1,NA,NA,NA
"3410","Bruce K. MacLaury1974-09-20",-1,1,NA,NA
"3411","Bruce K. MacLaury1974-10-16",NA,NA,NA,NA
"3412","Bruce K. MacLaury1975-09-09",1,1,NA,NA
"3413","Bruce K. MacLaury1975-09-19",1,NA,NA,NA
"3414","Bruce K. MacLaury1975-09-30",-1,1,1,NA
"3415","Bruce K. MacLaury1975-10-28",NA,NA,0.333333333333333,NA
"3416","Bruce K. MacLaury1976-01-15",NA,NA,NA,NA
"3417","Bruce K. MacLaury1976-06-03",NA,NA,NA,NA
"3418","Bruce K. MacLaury1976-06-27",1,NA,NA,NA
"3419","Bruce K. MacLaury1976-07-15",NA,NA,NA,NA
"3420","Bruce K. MacLaury1976-07-17",NA,NA,NA,NA
"3421","Bruce K. MacLaury1976-09-27",1,NA,NA,NA
"3422","Charles I. Plosser2007-02-07",1,1,1,NA
"3423","Charles I. Plosser2007-03-06",1,NA,NA,-1
"3424","Charles I. Plosser2007-03-23",0,-1,-1,NA
"3425","Charles I. Plosser2007-03-30",NA,NA,NA,NA
"3426","Charles I. Plosser2007-04-16",1,NA,NA,-1
"3427","Charles I. Plosser2007-07-11",1,0,0.157894736842105,NA
"3428","Charles I. Plosser2007-09-08",NA,NA,0,NA
"3429","Charles I. Plosser2007-09-25",0,0.333333333333333,-1,NA
"3430","Charles I. Plosser2007-11-27",-1,NA,-1,NA
"3431","Charles I. Plosser2008-01-08",-1,NA,-1,NA
"3432","Charles I. Plosser2008-02-06",-1,NA,NA,NA
"3433","Charles I. Plosser2008-03-03",1,NA,-1,NA
"3434","Charles I. Plosser2008-03-28",-0.333333333333333,NA,NA,NA
"3435","Charles I. Plosser2008-04-16",0.666666666666667,NA,NA,NA
"3436","Charles I. Plosser2008-04-18",1,NA,NA,NA
"3437","Charles I. Plosser2008-06-05",1,NA,-1,NA
"3438","Charles I. Plosser2008-07-22",-1,0.2,-1,NA
"3439","Charles I. Plosser2008-10-08",NA,NA,NA,NA
"3440","Charles I. Plosser2008-11-13",0,NA,-0.5,NA
"3441","Charles I. Plosser2008-12-02",-1,NA,1,NA
"3442","Charles I. Plosser2009-01-14",-1,NA,-1,NA
"3443","Charles I. Plosser2009-02-27",NA,NA,NA,1
"3444","Charles I. Plosser2009-03-06",NA,-1,0,NA
"3445","Charles I. Plosser2009-03-31",NA,-1,0,NA
"3446","Charles I. Plosser2009-05-21",0.5,NA,NA,NA
"3447","Charles I. Plosser2009-09-29",-0.2,NA,1,NA
"3448","Charles I. Plosser2009-10-20",NA,0,-1,1
"3449","Charles I. Plosser2009-11-19",-1,NA,NA,NA
"3450","Charles I. Plosser2009-12-01",-0.333333333333333,1,1,-1
"3451","Charles I. Plosser2009-12-04",NA,-1,-0.333333333333333,NA
"3452","Charles I. Plosser2010-01-12",-0.333333333333333,1,1,-1
"3453","Charles I. Plosser2010-02-17",NA,NA,-1,0.333333333333333
"3454","Charles I. Plosser2010-03-03",NA,-1,-0.25,NA
"3455","Charles I. Plosser2010-03-23",NA,NA,NA,NA
"3456","Charles I. Plosser2010-05-07",1,-0.333333333333333,-1,NA
"3457","Charles I. Plosser2010-06-11",-0.2,-1,-1,NA
"3458","Charles I. Plosser2010-06-16",NA,NA,-0.777777777777778,NA
"3459","Charles I. Plosser2010-09-24",NA,NA,-1,-1
"3460","Charles I. Plosser2010-09-29",0,NA,-1,-1
"3461","Charles I. Plosser2010-10-20",0,-1,-1,NA
"3462","Charles I. Plosser2010-11-18",-0.333333333333333,NA,-0.333333333333333,NA
"3463","Charles I. Plosser2010-12-02",0.714285714285714,NA,NA,NA
"3464","Charles I. Plosser2011-01-11",0,NA,NA,NA
"3465","Charles I. Plosser2011-01-17",NA,NA,-1,NA
"3466","Charles I. Plosser2011-02-23",0,1,1,NA
"3467","Charles I. Plosser2011-03-25",NA,NA,NA,NA
"3468","Charles I. Plosser2011-04-01",1,1,1,NA
"3469","Charles I. Plosser2011-04-14",0,NA,NA,NA
"3470","Charles I. Plosser2011-05-12",0.5,1,1,NA
"3471","Charles I. Plosser2011-06-06",NA,NA,NA,NA
"3472","Charles I. Plosser2011-06-09",1,0,1,1
"3473","Charles I. Plosser2011-09-29",0.333333333333333,-0.333333333333333,-1,-1
"3474","Charles I. Plosser2011-10-12",0.6,-1,-1,NA
"3475","Charles I. Plosser2011-11-08",-0.2,NA,-1,NA
"3476","Charles I. Plosser2011-12-02",NA,NA,NA,0
"3477","Charles I. Plosser2012-01-11",0.428571428571429,NA,-1,NA
"3478","Charles I. Plosser2012-02-01",0.6,NA,-1,NA
"3479","Charles I. Plosser2012-02-14",0.6,NA,-1,NA
"3480","Charles I. Plosser2012-02-24",NA,NA,NA,-1
"3481","Charles I. Plosser2012-02-29",NA,NA,NA,NA
"3482","Charles I. Plosser2012-03-26",NA,NA,-0.333333333333333,1
"3483","Charles I. Plosser2012-03-29",0,NA,-1,NA
"3484","Charles I. Plosser2012-04-12",1,NA,NA,NA
"3485","Charles I. Plosser2012-05-01",0.428571428571429,-1,NA,NA
"3486","Charles I. Plosser2012-05-03",1,NA,NA,NA
"3487","Charles I. Plosser2012-05-09",1,NA,NA,NA
"3488","Charles I. Plosser2012-05-25",NA,NA,-1,NA
"3489","Charles I. Plosser2012-09-25",1,1,NA,0
"3490","Charles I. Plosser2012-10-11",1,1,NA,NA
"3491","Charles I. Plosser2012-11-15",-1,NA,-1,NA
"3492","Charles I. Plosser2013-01-11",1,1,-1,-1
"3493","Charles I. Plosser2013-01-15",1,1,-1,-1
"3494","Charles I. Plosser2013-02-12",NA,NA,NA,NA
"3495","Charles I. Plosser2013-03-06",1,1,NA,-1
"3496","Charles I. Plosser2013-04-11",1,1,NA,1
"3497","Charles I. Plosser2013-04-16",1,NA,-1,NA
"3498","Charles I. Plosser2013-05-09",NA,NA,-0.818181818181818,NA
"3499","Charles I. Plosser2013-05-14",1,1,NA,NA
"3500","Charles I. Plosser2013-05-16",1,1,NA,NA
"3501","Charles I. Plosser2013-06-06",NA,NA,-1,NA
"3502","Charles I. Plosser2013-07-12",1,NA,NA,NA
"3503","Charles I. Plosser2013-10-08",0.714285714285714,1,NA,1
"3504","Charles I. Plosser2013-11-14",-0.333333333333333,NA,-1,NA
"3505","Charles I. Plosser2013-11-18",0.777777777777778,1,NA,1
"3506","Charles I. Plosser2013-12-06",1,NA,NA,NA
"3507","Charles I. Plosser2014-01-04",-1,NA,NA,NA
"3508","Charles I. Plosser2014-01-14",1,1,NA,-1
"3509","Charles I. Plosser2014-02-05",1,1,NA,NA
"3510","Charles I. Plosser2014-02-11",1,1,NA,NA
"3511","Charles I. Plosser2014-02-28",NA,NA,NA,NA
"3512","Charles I. Plosser2014-03-06",0.5,-1,NA,-1
"3513","Charles I. Plosser2014-03-10",0.5,-1,NA,-1
"3514","Charles I. Plosser2014-03-25",NA,NA,-1,NA
"3515","Charles I. Plosser2014-04-08",NA,NA,-0.714285714285714,NA
"3516","Charles I. Plosser2014-05-08",1,NA,NA,NA
"3517","Charles I. Plosser2014-05-12",NA,NA,NA,NA
"3518","Charles I. Plosser2014-05-20",0.666666666666667,1,-1,NA
"3519","Charles I. Plosser2014-05-28",NA,NA,NA,NA
"3520","Charles I. Plosser2014-05-30",NA,NA,-1,NA
"3521","Charles I. Plosser2014-06-24",1,NA,-1,NA
"3522","Charles I. Plosser2014-09-06",1,NA,NA,NA
"3523","Charles I. Plosser2014-10-10",0.2,NA,NA,NA
"3524","Charles I. Plosser2014-10-16",1,NA,NA,NA
"3525","Charles I. Plosser2014-11-12",1,NA,NA,NA
"3526","Charles I. Plosser2014-11-13",NA,NA,NA,NA
"3527","Charles I. Plosser2014-12-03",1,NA,NA,NA
"3528","Charles I. Plosser2015-01-14",1,NA,NA,NA
"3529","Charles I. Plosser2015-02-17",NA,NA,-1,NA
"3530","Darryl R. Francis1966-02-23",NA,NA,NA,-1
"3531","Darryl R. Francis1966-04-05",NA,NA,NA,NA
"3532","Darryl R. Francis1966-05-21",NA,NA,NA,NA
"3533","Darryl R. Francis1966-06-10",NA,NA,NA,NA
"3534","Darryl R. Francis1966-08-26",NA,NA,NA,NA
"3535","Darryl R. Francis1966-08-30",NA,NA,NA,NA
"3536","Darryl R. Francis1966-09-13",NA,NA,-1,1
"3537","Darryl R. Francis1966-09-26",NA,NA,NA,NA
"3538","Darryl R. Francis1966-11-17",-1,1,-1,NA
"3539","Darryl R. Francis1966-12-05",1,1,NA,NA
"3540","Darryl R. Francis1966-12-07",1,1,NA,NA
"3541","Darryl R. Francis1967-03-08",-1,NA,1,NA
"3542","Darryl R. Francis1967-09-15",NA,NA,NA,NA
"3543","Darryl R. Francis1967-11-13",NA,NA,NA,NA
"3544","Darryl R. Francis1967-11-29",NA,1,0,NA
"3545","Darryl R. Francis1967-12-13",NA,NA,NA,NA
"3546","Darryl R. Francis1967-12-15",NA,NA,NA,NA
